"quant" "prob" "quant_rank" "instruction" "condition" "model"
"40" 2.17899290304106 0.3967 5 "accuracy" 4 "independent"
"41" 0.514804877385476 0.65942 1 "accuracy" 5 "independent"
"42" 0.686948031757735 0.65942 2 "accuracy" 5 "independent"
"43" 0.889152910386283 0.65942 3 "accuracy" 5 "independent"
"44" 1.20885015433326 0.65942 4 "accuracy" 5 "independent"
"45" 1.9717100003715 0.65942 5 "accuracy" 5 "independent"
"46" 0.500283212567943 0.34058 1 "accuracy" 5 "independent"
"47" 0.693796889515191 0.34058 2 "accuracy" 5 "independent"
"48" 0.934821265991176 0.34058 3 "accuracy" 5 "independent"
"49" 1.31605389744187 0.34058 4 "accuracy" 5 "independent"
"50" 2.22202944953532 0.34058 5 "accuracy" 5 "independent"
"51" 0.503582839558426 0.72278 1 "accuracy" 6 "independent"
"52" 0.664114247601419 0.72278 2 "accuracy" 6 "independent"
"53" 0.85447336888273 0.72278 3 "accuracy" 6 "independent"
"54" 1.15038984524127 0.72278 4 "accuracy" 6 "independent"
"55" 1.88312132293507 0.72278 5 "accuracy" 6 "independent"
"56" 0.501573315392246 0.27722 1 "accuracy" 6 "independent"
"57" 0.703836536667999 0.27722 2 "accuracy" 6 "independent"
"58" 0.948605928510616 0.27722 3 "accuracy" 6 "independent"
"59" 1.34375717575408 0.27722 4 "accuracy" 6 "independent"
"60" 2.25191368331708 0.27722 5 "accuracy" 6 "independent"
"61" 0.267477714497647 0.46847 1 "speed" 7 "independent"
"62" 0.306073083147804 0.46847 2 "speed" 7 "independent"
"63" 0.334656440952256 0.46847 3 "speed" 7 "independent"
"64" 0.36640035050578 0.46847 4 "speed" 7 "independent"
"65" 0.423956952243516 0.46847 5 "speed" 7 "independent"
"66" 0.263008953083172 0.53153 1 "speed" 7 "independent"
"67" 0.300159288955444 0.53153 2 "speed" 7 "independent"
"68" 0.327970789599606 0.53153 3 "speed" 7 "independent"
"69" 0.358977696140867 0.53153 4 "speed" 7 "independent"
"70" 0.41542333670583 0.53153 5 "speed" 7 "independent"
"71" 0.267049237677819 0.54669 1 "speed" 8 "independent"
"72" 0.305175508845053 0.54669 2 "speed" 8 "independent"
"73" 0.333697731637609 0.54669 3 "speed" 8 "independent"
"74" 0.365423799095333 0.54669 4 "speed" 8 "independent"
"75" 0.421378529855308 0.54669 5 "speed" 8 "independent"
"76" 0.262373726486585 0.45331 1 "speed" 8 "independent"
"77" 0.300208383942831 0.45331 2 "speed" 8 "independent"
"78" 0.328706360250825 0.45331 3 "speed" 8 "independent"
"79" 0.359903811303714 0.45331 4 "speed" 8 "independent"
"80" 0.414278624356453 0.45331 5 "speed" 8 "independent"
"81" 0.266803179836951 0.61818 1 "speed" 9 "independent"
"82" 0.304837104844034 0.61818 2 "speed" 9 "independent"
"83" 0.332564801375926 0.61818 3 "speed" 9 "independent"
"84" 0.363853793265515 0.61818 4 "speed" 9 "independent"
"85" 0.4186798823023 0.61818 5 "speed" 9 "independent"
"86" 0.263119457166184 0.38182 1 "speed" 9 "independent"
"87" 0.299963081824801 0.38182 2 "speed" 9 "independent"
"88" 0.327813110148107 0.38182 3 "speed" 9 "independent"
"89" 0.35918844408966 0.38182 4 "speed" 9 "independent"
"90" 0.414434385632367 0.38182 5 "speed" 9 "independent"
"91" 0.265682376948602 0.69447 1 "speed" 10 "independent"
"92" 0.302728697816138 0.69447 2 "speed" 10 "independent"
"93" 0.330576335926554 0.69447 3 "speed" 10 "independent"
"94" 0.361374329483689 0.69447 4 "speed" 10 "independent"
"95" 0.41387100893661 0.69447 5 "speed" 10 "independent"
"96" 0.261478678177042 0.30553 1 "speed" 10 "independent"
"97" 0.298262149508187 0.30553 2 "speed" 10 "independent"
"98" 0.325445689283833 0.30553 3 "speed" 10 "independent"
"99" 0.35554298781242 0.30553 4 "speed" 10 "independent"
"100" 0.409932983258889 0.30553 5 "speed" 10 "independent"
"101" 0.263750045041923 0.79102 1 "speed" 11 "independent"
"102" 0.300440189521951 0.79102 2 "speed" 11 "independent"
"103" 0.326994660202167 0.79102 3 "speed" 11 "independent"
"104" 0.356126864701561 0.79102 4 "speed" 11 "independent"
"105" 0.405345328682501 0.79102 5 "speed" 11 "independent"
"106" 0.259543581389633 0.20898 1 "speed" 11 "independent"
"107" 0.295915721884938 0.20898 2 "speed" 11 "independent"
"108" 0.323083979983444 0.20898 3 "speed" 11 "independent"
"109" 0.352940162674188 0.20898 4 "speed" 11 "independent"
"110" 0.402349105974684 0.20898 5 "speed" 11 "independent"
"111" 0.261663498130699 0.84974 1 "speed" 12 "independent"
"112" 0.297085950704157 0.84974 2 "speed" 12 "independent"
"113" 0.323188925801939 0.84974 3 "speed" 12 "independent"
"114" 0.351175512505783 0.84974 4 "speed" 12 "independent"
"115" 0.396908941221405 0.84974 5 "speed" 12 "independent"
"116" 0.256568630037365 0.15026 1 "speed" 12 "independent"
"117" 0.292963749017892 0.15026 2 "speed" 12 "independent"
"118" 0.318901046823592 0.15026 3 "speed" 12 "independent"
"119" 0.347132239895662 0.15026 4 "speed" 12 "independent"
"120" 0.394458837277213 0.15026 5 "speed" 12 "independent"
"121" 0.538213845233717 0.48559 1 "accuracy" 13 "independent"
"122" 0.740771173997993 0.48559 2 "accuracy" 13 "independent"
"123" 0.977319373075725 0.48559 3 "accuracy" 13 "independent"
"124" 1.34031550611263 0.48559 4 "accuracy" 13 "independent"
"125" 2.19839664259935 0.48559 5 "accuracy" 13 "independent"
"126" 0.4887274323155 0.51441 1 "accuracy" 13 "independent"
"127" 0.665164325588373 0.51441 2 "accuracy" 13 "independent"
"128" 0.880622543973123 0.51441 3 "accuracy" 13 "independent"
"129" 1.24389693373728 0.51441 4 "accuracy" 13 "independent"
"130" 2.09499727342332 0.51441 5 "accuracy" 13 "independent"
"131" 0.533047508340115 0.52884 1 "accuracy" 14 "independent"
"132" 0.723802703477793 0.52884 2 "accuracy" 14 "independent"
"133" 0.953229219840294 0.52884 3 "accuracy" 14 "independent"
"134" 1.30869566748514 0.52884 4 "accuracy" 14 "independent"
"135" 2.13136812377797 0.52884 5 "accuracy" 14 "independent"
"136" 0.492112455916833 0.47116 1 "accuracy" 14 "independent"
"137" 0.675131019726736 0.47116 2 "accuracy" 14 "independent"
"138" 0.898909199597725 0.47116 3 "accuracy" 14 "independent"
"139" 1.26646781557924 0.47116 4 "accuracy" 14 "independent"
"140" 2.12051120668109 0.47116 5 "accuracy" 14 "independent"
"141" 0.529490786229042 0.56535 1 "accuracy" 15 "independent"
"142" 0.716272848201421 0.56535 2 "accuracy" 15 "independent"
"143" 0.940518220266358 0.56535 3 "accuracy" 15 "independent"
"144" 1.28513052410539 0.56535 4 "accuracy" 15 "independent"
"145" 2.10961706765323 0.56535 5 "accuracy" 15 "independent"
"146" 0.493890480170557 0.43465 1 "accuracy" 15 "independent"
"147" 0.68149065319157 0.43465 2 "accuracy" 15 "independent"
"148" 0.911553863091602 0.43465 3 "accuracy" 15 "independent"
"149" 1.28984457086202 0.43465 4 "accuracy" 15 "independent"
"150" 2.16470044029611 0.43465 5 "accuracy" 15 "independent"
"151" 0.526734295652124 0.60268 1 "accuracy" 16 "independent"
"152" 0.707897428808425 0.60268 2 "accuracy" 16 "independent"
"153" 0.918362800179522 0.60268 3 "accuracy" 16 "independent"
"154" 1.25503345781764 0.60268 4 "accuracy" 16 "independent"
"155" 2.06165598369225 0.60268 5 "accuracy" 16 "independent"
"156" 0.494079016783209 0.39732 1 "accuracy" 16 "independent"
"157" 0.682900195687639 0.39732 2 "accuracy" 16 "independent"
"158" 0.913592940888182 0.39732 3 "accuracy" 16 "independent"
"159" 1.2828614894207 0.39732 4 "accuracy" 16 "independent"
"160" 2.17258280134852 0.39732 5 "accuracy" 16 "independent"
"161" 0.515889694235627 0.66118 1 "accuracy" 17 "independent"
"162" 0.684342879557208 0.66118 2 "accuracy" 17 "independent"
"163" 0.885395874273258 0.66118 3 "accuracy" 17 "independent"
"164" 1.20489027889545 0.66118 4 "accuracy" 17 "independent"
"165" 1.98086728045827 0.66118 5 "accuracy" 17 "independent"
"166" 0.498732689508296 0.33882 1 "accuracy" 17 "independent"
"167" 0.692236387977743 0.33882 2 "accuracy" 17 "independent"
"168" 0.928997672590534 0.33882 3 "accuracy" 17 "independent"
"169" 1.30602730473776 0.33882 4 "accuracy" 17 "independent"
"170" 2.17404333331197 0.33882 5 "accuracy" 17 "independent"
"171" 0.505732416919633 0.7243 1 "accuracy" 18 "independent"
"172" 0.666664561345826 0.7243 2 "accuracy" 18 "independent"
"173" 0.855384134578212 0.7243 3 "accuracy" 18 "independent"
"174" 1.15275312096015 0.7243 4 "accuracy" 18 "independent"
"175" 1.88804514151174 0.7243 5 "accuracy" 18 "independent"
"176" 0.504109425765444 0.2757 1 "accuracy" 18 "independent"
"177" 0.700028602834619 0.2757 2 "accuracy" 18 "independent"
"178" 0.945357353929092 0.2757 3 "accuracy" 18 "independent"
"179" 1.34098909529696 0.2757 4 "accuracy" 18 "independent"
"180" 2.2479897204114 0.2757 5 "accuracy" 18 "independent"
"181" 0.267455792625387 0.46559 1 "speed" 19 "independent"
"182" 0.305259686819654 0.46559 2 "speed" 19 "independent"
"183" 0.333775191479021 0.46559 3 "speed" 19 "independent"
"184" 0.365669609273178 0.46559 4 "speed" 19 "independent"
"185" 0.423470859096023 0.46559 5 "speed" 19 "independent"
"186" 0.262813426729209 0.53441 1 "speed" 19 "independent"
"187" 0.299978641183513 0.53441 2 "speed" 19 "independent"
"188" 0.328644817115685 0.53441 3 "speed" 19 "independent"
"189" 0.360177132844325 0.53441 4 "speed" 19 "independent"
"190" 0.416412222462688 0.53441 5 "speed" 19 "independent"
"191" 0.266918125257129 0.54281 1 "speed" 20 "independent"
"192" 0.305111640657111 0.54281 2 "speed" 20 "independent"
"193" 0.333111199148649 0.54281 3 "speed" 20 "independent"
"194" 0.36453729847859 0.54281 4 "speed" 20 "independent"
"195" 0.420944504759269 0.54281 5 "speed" 20 "independent"
"196" 0.263179383869656 0.45719 1 "speed" 20 "independent"
"197" 0.300771977928412 0.45719 2 "speed" 20 "independent"
"198" 0.329332660151851 0.45719 3 "speed" 20 "independent"
"199" 0.360098821516249 0.45719 4 "speed" 20 "independent"
"200" 0.416419049935827 0.45719 5 "speed" 20 "independent"
"201" 0.266976355671413 0.61963 1 "speed" 21 "independent"
"202" 0.304164741643904 0.61963 2 "speed" 21 "independent"
"203" 0.332578123588928 0.61963 3 "speed" 21 "independent"
"204" 0.36340435798633 0.61963 4 "speed" 21 "independent"
"205" 0.417596227230232 0.61963 5 "speed" 21 "independent"
"206" 0.261914383666579 0.38037 1 "speed" 21 "independent"
"207" 0.299299762440517 0.38037 2 "speed" 21 "independent"
"208" 0.327269747773643 0.38037 3 "speed" 21 "independent"
"209" 0.358750837834499 0.38037 4 "speed" 21 "independent"
"210" 0.414664529280212 0.38037 5 "speed" 21 "independent"
"211" 0.265382540834533 0.69324 1 "speed" 22 "independent"
"212" 0.302753396548045 0.69324 2 "speed" 22 "independent"
"213" 0.330270720897618 0.69324 3 "speed" 22 "independent"
"214" 0.360482623559043 0.69324 4 "speed" 22 "independent"
"215" 0.412765559013752 0.69324 5 "speed" 22 "independent"
"216" 0.26119237336327 0.30676 1 "speed" 22 "independent"
"217" 0.298821814687097 0.30676 2 "speed" 22 "independent"
"218" 0.326187330991576 0.30676 3 "speed" 22 "independent"
"219" 0.356695713213883 0.30676 4 "speed" 22 "independent"
"220" 0.41074192584328 0.30676 5 "speed" 22 "independent"
"221" 0.263566617484608 0.78821 1 "speed" 23 "independent"
"222" 0.299629737955477 0.78821 2 "speed" 23 "independent"
"223" 0.326101632924462 0.78821 3 "speed" 23 "independent"
"224" 0.355587259344914 0.78821 4 "speed" 23 "independent"
"225" 0.404958391670133 0.78821 5 "speed" 23 "independent"
"226" 0.259793472868898 0.21179 1 "speed" 23 "independent"
"227" 0.296367986881343 0.21179 2 "speed" 23 "independent"
"228" 0.323558779897103 0.21179 3 "speed" 23 "independent"
"229" 0.352691272687479 0.21179 4 "speed" 23 "independent"
"230" 0.403803084239622 0.21179 5 "speed" 23 "independent"
"231" 0.262124210383169 0.84952 1 "speed" 24 "independent"
"232" 0.297520080505245 0.84952 2 "speed" 24 "independent"
"233" 0.323228939546333 0.84952 3 "speed" 24 "independent"
"234" 0.351015611742917 0.84952 4 "speed" 24 "independent"
"235" 0.397127690340053 0.84952 5 "speed" 24 "independent"
"236" 0.258049338060219 0.15048 1 "speed" 24 "independent"
"237" 0.294133606946271 0.15048 2 "speed" 24 "independent"
"238" 0.320014337547011 0.15048 3 "speed" 24 "independent"
"239" 0.348453966303439 0.15048 4 "speed" 24 "independent"
"240" 0.396212812974765 0.15048 5 "speed" 24 "independent"
"241" 0.540204554530982 0.48198 1 "accuracy" 25 "independent"
"242" 0.735620825428123 0.48198 2 "accuracy" 25 "independent"
"243" 0.970320752727111 0.48198 3 "accuracy" 25 "independent"
"244" 1.32930371183042 0.48198 4 "accuracy" 25 "independent"
"245" 2.17630380890048 0.48198 5 "accuracy" 25 "independent"
"246" 0.487941285795821 0.51802 1 "accuracy" 25 "independent"
"247" 0.66267960081611 0.51802 2 "accuracy" 25 "independent"
"248" 0.879368872795652 0.51802 3 "accuracy" 25 "independent"
"249" 1.23189652656837 0.51802 4 "accuracy" 25 "independent"
"250" 2.08556810676341 0.51802 5 "accuracy" 25 "independent"
"251" 0.533257678607679 0.52639 1 "accuracy" 26 "independent"
"252" 0.726459194750517 0.52639 2 "accuracy" 26 "independent"
"253" 0.954504064930061 0.52639 3 "accuracy" 26 "independent"
"254" 1.31144925436674 0.52639 4 "accuracy" 26 "independent"
"255" 2.15025812758619 0.52639 5 "accuracy" 26 "independent"
"256" 0.491691141416904 0.47361 1 "accuracy" 26 "independent"
"257" 0.671112232509711 0.47361 2 "accuracy" 26 "independent"
"258" 0.896649529408674 0.47361 3 "accuracy" 26 "independent"
"259" 1.2558159464732 0.47361 4 "accuracy" 26 "independent"
"260" 2.12121819527324 0.47361 5 "accuracy" 26 "independent"
"261" 0.529855530368237 0.56446 1 "accuracy" 27 "independent"
"262" 0.717412969538721 0.56446 2 "accuracy" 27 "independent"
"263" 0.941079786757532 0.56446 3 "accuracy" 27 "independent"
"264" 1.28710712646391 0.56446 4 "accuracy" 27 "independent"
"265" 2.09726027977011 0.56446 5 "accuracy" 27 "independent"
"266" 0.493866645524858 0.43554 1 "accuracy" 27 "independent"
"267" 0.679072986567874 0.43554 2 "accuracy" 27 "independent"
"268" 0.909735991265537 0.43554 3 "accuracy" 27 "independent"
"269" 1.27977759721926 0.43554 4 "accuracy" 27 "independent"
"270" 2.14127451273227 0.43554 5 "accuracy" 27 "independent"
"271" 0.52428353486264 0.60067 1 "accuracy" 28 "independent"
"272" 0.703818809925482 0.60067 2 "accuracy" 28 "independent"
"273" 0.920429831796572 0.60067 3 "accuracy" 28 "independent"
"274" 1.25477446965067 0.60067 4 "accuracy" 28 "independent"
"275" 2.05048614893111 0.60067 5 "accuracy" 28 "independent"
"276" 0.494597464923956 0.39933 1 "accuracy" 28 "independent"
"277" 0.682657202877953 0.39933 2 "accuracy" 28 "independent"
"278" 0.916104315590397 0.39933 3 "accuracy" 28 "independent"
"279" 1.29566403802511 0.39933 4 "accuracy" 28 "independent"
"280" 2.18201990589568 0.39933 5 "accuracy" 28 "independent"
"281" 0.514329296681162 0.6596 1 "accuracy" 29 "independent"
"282" 0.687342525662927 0.6596 2 "accuracy" 29 "independent"
"283" 0.887514214487538 0.6596 3 "accuracy" 29 "independent"
"284" 1.20909269509906 0.6596 4 "accuracy" 29 "independent"
"285" 1.96848774550743 0.6596 5 "accuracy" 29 "independent"
"286" 0.499813355362691 0.3404 1 "accuracy" 29 "independent"
"287" 0.692069242913827 0.3404 2 "accuracy" 29 "independent"
"288" 0.937255718673385 0.3404 3 "accuracy" 29 "independent"
"289" 1.32121664601864 0.3404 4 "accuracy" 29 "independent"
"290" 2.22004517027225 0.3404 5 "accuracy" 29 "independent"
"291" 0.503190295480617 0.72254 1 "accuracy" 30 "independent"
"292" 0.665530769103679 0.72254 2 "accuracy" 30 "independent"
"293" 0.851258801644193 0.72254 3 "accuracy" 30 "independent"
"294" 1.145581630009 0.72254 4 "accuracy" 30 "independent"
"295" 1.87184364755289 0.72254 5 "accuracy" 30 "independent"
"296" 0.501520959026725 0.27746 1 "accuracy" 30 "independent"
"297" 0.700931846114556 0.27746 2 "accuracy" 30 "independent"
"298" 0.94234063040122 0.27746 3 "accuracy" 30 "independent"
"299" 1.33601185437071 0.27746 4 "accuracy" 30 "independent"
"300" 2.25196705698752 0.27746 5 "accuracy" 30 "independent"
"301" 0.266940263809469 0.46594 1 "speed" 31 "independent"
"302" 0.305521639730348 0.46594 2 "speed" 31 "independent"
"303" 0.334125604162777 0.46594 3 "speed" 31 "independent"
"304" 0.366278664890629 0.46594 4 "speed" 31 "independent"
"305" 0.423583671179815 0.46594 5 "speed" 31 "independent"
"306" 0.263026756469076 0.53406 1 "speed" 31 "independent"
"307" 0.300576963943845 0.53406 2 "speed" 31 "independent"
"308" 0.328313571253601 0.53406 3 "speed" 31 "independent"
"309" 0.360223888290677 0.53406 4 "speed" 31 "independent"
"310" 0.415658459085989 0.53406 5 "speed" 31 "independent"
"311" 0.267263448291827 0.54372 1 "speed" 32 "independent"
"312" 0.304670319923982 0.54372 2 "speed" 32 "independent"
"313" 0.333353496853518 0.54372 3 "speed" 32 "independent"
"314" 0.364869447782552 0.54372 4 "speed" 32 "independent"
"315" 0.420418469503089 0.54372 5 "speed" 32 "independent"
"316" 0.26229124776739 0.45628 1 "speed" 32 "independent"
"317" 0.300672682810252 0.45628 2 "speed" 32 "independent"
"318" 0.328675815118512 0.45628 3 "speed" 32 "independent"
"319" 0.359886175805137 0.45628 4 "speed" 32 "independent"
"320" 0.416310987166498 0.45628 5 "speed" 32 "independent"
"321" 0.266515545805136 0.62012 1 "speed" 33 "independent"
"322" 0.30418095425994 0.62012 2 "speed" 33 "independent"
"323" 0.332016420842263 0.62012 3 "speed" 33 "independent"
"324" 0.363234256164123 0.62012 4 "speed" 33 "independent"
"325" 0.417540113891567 0.62012 5 "speed" 33 "independent"
"326" 0.262394259717591 0.37988 1 "speed" 33 "independent"
"327" 0.299463665622805 0.37988 2 "speed" 33 "independent"
"328" 0.327608781721115 0.37988 3 "speed" 33 "independent"
"329" 0.359013716066822 0.37988 4 "speed" 33 "independent"
"330" 0.413786396083292 0.37988 5 "speed" 33 "independent"
"331" 0.265602866850511 0.69397 1 "speed" 34 "independent"
"332" 0.302850635261522 0.69397 2 "speed" 34 "independent"
"333" 0.330700938550764 0.69397 3 "speed" 34 "independent"
"334" 0.360946805086673 0.69397 4 "speed" 34 "independent"
"335" 0.413650412367293 0.69397 5 "speed" 34 "independent"
"336" 0.261534799684472 0.30603 1 "speed" 34 "independent"
"337" 0.29889760720355 0.30603 2 "speed" 34 "independent"
"338" 0.326007279713242 0.30603 3 "speed" 34 "independent"
"339" 0.35649030239129 0.30603 4 "speed" 34 "independent"
"340" 0.410495027024277 0.30603 5 "speed" 34 "independent"
"341" 0.263861228101951 0.78853 1 "speed" 35 "independent"
"342" 0.300297661621176 0.78853 2 "speed" 35 "independent"
"343" 0.327231471669092 0.78853 3 "speed" 35 "independent"
"344" 0.356036467448821 0.78853 4 "speed" 35 "independent"
"345" 0.405193671908925 0.78853 5 "speed" 35 "independent"
"346" 0.259692242960266 0.21147 1 "speed" 35 "independent"
"347" 0.296757428030564 0.21147 2 "speed" 35 "independent"
"348" 0.323043408366208 0.21147 3 "speed" 35 "independent"
"349" 0.352343504602364 0.21147 4 "speed" 35 "independent"
"350" 0.402038134576183 0.21147 5 "speed" 35 "independent"
"351" 0.261200191386237 0.85075 1 "speed" 36 "independent"
"352" 0.296802634660724 0.85075 2 "speed" 36 "independent"
"353" 0.32297385093165 0.85075 3 "speed" 36 "independent"
"354" 0.350703029080988 0.85075 4 "speed" 36 "independent"
"355" 0.396449224563383 0.85075 5 "speed" 36 "independent"
"356" 0.256962564008129 0.14925 1 "speed" 36 "independent"
"357" 0.293232294691693 0.14925 2 "speed" 36 "independent"
"358" 0.319525291091278 0.14925 3 "speed" 36 "independent"
"359" 0.347693414096248 0.14925 4 "speed" 36 "independent"
"360" 0.394969578104927 0.14925 5 "speed" 36 "independent"
"361" 0.53958251210198 0.48255 1 "accuracy" 37 "independent"
"362" 0.737890405818359 0.48255 2 "accuracy" 37 "independent"
"363" 0.973037946773537 0.48255 3 "accuracy" 37 "independent"
"364" 1.3396898461449 0.48255 4 "accuracy" 37 "independent"
"365" 2.19026083893282 0.48255 5 "accuracy" 37 "independent"
"366" 0.487427894527648 0.51745 1 "accuracy" 37 "independent"
"367" 0.66284984107988 0.51745 2 "accuracy" 37 "independent"
"368" 0.879489395454059 0.51745 3 "accuracy" 37 "independent"
"369" 1.23799792271778 0.51745 4 "accuracy" 37 "independent"
"370" 2.0927828918472 0.51745 5 "accuracy" 37 "independent"
"371" 0.531301532374205 0.52812 1 "accuracy" 38 "independent"
"372" 0.723006408766874 0.52812 2 "accuracy" 38 "independent"
"373" 0.94874608161849 0.52812 3 "accuracy" 38 "independent"
"374" 1.30088442149332 0.52812 4 "accuracy" 38 "independent"
"375" 2.13244640830551 0.52812 5 "accuracy" 38 "independent"
"376" 0.491067057285268 0.47188 1 "accuracy" 38 "independent"
"377" 0.673411226482501 0.47188 2 "accuracy" 38 "independent"
"378" 0.896187180274363 0.47188 3 "accuracy" 38 "independent"
"379" 1.26270889804393 0.47188 4 "accuracy" 38 "independent"
"380" 2.13704859737976 0.47188 5 "accuracy" 38 "independent"
"381" 0.531099853839854 0.56067 1 "accuracy" 39 "independent"
"382" 0.716181906608604 0.56067 2 "accuracy" 39 "independent"
"383" 0.937106476426159 0.56067 3 "accuracy" 39 "independent"
"384" 1.28622237546756 0.56067 4 "accuracy" 39 "independent"
"385" 2.09675730652519 0.56067 5 "accuracy" 39 "independent"
"386" 0.495477161859909 0.43933 1 "accuracy" 39 "independent"
"387" 0.680498075652436 0.43933 2 "accuracy" 39 "independent"
"388" 0.910866468194127 0.43933 3 "accuracy" 39 "independent"
"389" 1.28211139864913 0.43933 4 "accuracy" 39 "independent"
"390" 2.16693021227663 0.43933 5 "accuracy" 39 "independent"
"391" 0.524007463372919 0.59983 1 "accuracy" 40 "independent"
"392" 0.707814437612713 0.59983 2 "accuracy" 40 "independent"
"393" 0.925569748947535 0.59983 3 "accuracy" 40 "independent"
"394" 1.25949816342306 0.59983 4 "accuracy" 40 "independent"
"395" 2.06745810980872 0.59983 5 "accuracy" 40 "independent"
"396" 0.496950993717542 0.40017 1 "accuracy" 40 "independent"
"397" 0.685737089187071 0.40017 2 "accuracy" 40 "independent"
"398" 0.923562707249546 0.40017 3 "accuracy" 40 "independent"
"399" 1.30547524496834 0.40017 4 "accuracy" 40 "independent"
"400" 2.19086970948357 0.40017 5 "accuracy" 40 "independent"
"401" 0.514866814023208 0.65855 1 "accuracy" 41 "independent"
"402" 0.688832493391568 0.65855 2 "accuracy" 41 "independent"
"403" 0.893036536569997 0.65855 3 "accuracy" 41 "independent"
"404" 1.21470540174475 0.65855 4 "accuracy" 41 "independent"
"405" 1.98427962490075 0.65855 5 "accuracy" 41 "independent"
"406" 0.499625819012939 0.34145 1 "accuracy" 41 "independent"
"407" 0.689576110199386 0.34145 2 "accuracy" 41 "independent"
"408" 0.926198430411807 0.34145 3 "accuracy" 41 "independent"
"409" 1.30543260139752 0.34145 4 "accuracy" 41 "independent"
"410" 2.19454336758459 0.34145 5 "accuracy" 41 "independent"
"411" 0.505037381883843 0.72418 1 "accuracy" 42 "independent"
"412" 0.666658370470258 0.72418 2 "accuracy" 42 "independent"
"413" 0.854070470839227 0.72418 3 "accuracy" 42 "independent"
"414" 1.14976416367148 0.72418 4 "accuracy" 42 "independent"
"415" 1.88266065932303 0.72418 5 "accuracy" 42 "independent"
"416" 0.502295192728927 0.27582 1 "accuracy" 42 "independent"
"417" 0.699469226840492 0.27582 2 "accuracy" 42 "independent"
"418" 0.948249581352606 0.27582 3 "accuracy" 42 "independent"
"419" 1.34310674468659 0.27582 4 "accuracy" 42 "independent"
"420" 2.25753801411894 0.27582 5 "accuracy" 42 "independent"
"421" 0.268466425051853 0.47109 1 "speed" 43 "independent"
"422" 0.305750295963888 0.47109 2 "speed" 43 "independent"
"423" 0.334795617553506 0.47109 3 "speed" 43 "independent"
"424" 0.366709859144714 0.47109 4 "speed" 43 "independent"
"425" 0.423556566744856 0.47109 5 "speed" 43 "independent"
"426" 0.262060369413979 0.52891 1 "speed" 43 "independent"
"427" 0.29974583977946 0.52891 2 "speed" 43 "independent"
"428" 0.327846486972007 0.52891 3 "speed" 43 "independent"
"429" 0.35934725854447 0.52891 4 "speed" 43 "independent"
"430" 0.415304507573739 0.52891 5 "speed" 43 "independent"
"431" 0.267204743075593 0.5458 1 "speed" 44 "independent"
"432" 0.30466403206911 0.5458 2 "speed" 44 "independent"
"433" 0.33315014568703 0.5458 3 "speed" 44 "independent"
"434" 0.364498772045521 0.5458 4 "speed" 44 "independent"
